-210	63.15	0.01252	867.2	1.4831	-150.73	64.78	2.4257	5.8383	2	1.058	1.411	995	161.1	311.6	4.38	173.2	5.62	12.24	-210
-203.15	70	0.03854	838.5	0.52743	-136.97	71.1	2.6321	5.6045	2.014	1.082	1.427	926	168.4	220.2	4.88	159.5	6.35	10.59	-203.15
-193.15	80	0.13687	793.9	0.16422	-116.58	79.1	2.9028	5.3487	2.056	1.145	1.473	824	176.7	145.1	5.65	139.5	7.51	8.27	-193.15
-183.15	90	0.36046	745	0.06632	-95.52	84.97	3.1473	5.1527	2.141	1.266	1.567	719	181.8	102.8	6.48	119.8	8.87	6.09	-183.15
-173.15	100	0.77827	689.4	0.03129	-73.21	87.77	3.3761	4.9858	2.318	1.503	1.758	605	183.3	75.8	7.43	100.1	10.73	4.05	-173.15
-163.15	110	1.4658	621.5	0.01598	-48.49	85.84	3.6015	4.8226	2.743	2.062	2.221	476	180.8	56	8.63	80.4	13.83	2.21	-163.15
-153.15	120	2.5106	523.4	0.00799	-17.87	74.17	3.8514	4.6185	4.508	4.631	4.216	317	172.6	38.4	10.62	61	21.72	0.66	-153.15
-148.15	125	3.2069	426.1	0.00487	6.4	55.03	4.0373	4.4263	16.72	23.74	16.93	195	160.3	26.9	13.33	56.4	41.54	0.08	-148.15
