-56.56	216.59	0.51796	1178.5	0.07267	80.04	430.42	0.5213	2.139	1.953	0.909	1.444	976	222.8	256.7	10.95	180.6	11.01	17.16	-56.56
-40	233.15	1.0045	1116.4	0.03828	112.9	435.32	0.6656	2.0485	2.012	1.033	1.518	856	223.5	193.8	11.87	159.3	12.54	13.12	-40
-30	243.15	1.4278	1075.7	0.02696	133.34	436.82	0.7498	1.998	2.073	1.141	1.59	783	222.5	164.2	12.46	146.9	13.68	10.8	-30
-20	253.15	1.9696	1031.7	0.01934	154.45	436.89	0.8328	1.9485	2.165	1.289	1.696	708	220.4	139.3	13.12	134.6	15.09	8.59	-20
-10	263.15	2.6487	982.9	0.01405	176.52	435.14	0.9157	1.8985	2.307	1.509	1.86	626	216.9	118	13.86	122.5	16.96	6.5	-10
0	273.15	3.4851	927.4	0.01024	200	430.89	1	1.8453	2.542	1.865	2.138	536	212	99.4	14.79	110.4	19.67	4.54	0
10	283.15	4.5022	861.1	0.0074	225.73	422.88	1.0884	1.7847	2.998	2.558	2.69	441	205.4	82.6	16.06	98.1	24.21	2.76	10
20	293.15	5.7291	773.4	0.00515	255.87	407.87	1.1877	1.7062	4.264	4.56	4.252	338	196.1	66.1	18.19	85.7	33.94	1.2	20
30	303.15	7.2137	593.3	0.0029	304.55	365.13	1.3435	1.5433	35.34	55.82	36.66	177	171.3	43.8	25.17	95.4	98.02	0.05	30
